announcement_year,announcement_phase,complex_name,district,housing_type,supply_target,supply_type,cutline_rank,cutline_score,tie_breaker,tie_breaker_value,review_stage
2021.0,2차,초행지봉-신사,은평구,28,청년,우선,1.0,4.0,추첨,,서류
2021.0,2차,초행지봉-신사,은평구,28,청년,일반,1.0,,추첨,,서류
2021.0,2차,초행지봉-신사2,은평구,18,대학생,우선,2.0,,추첨,,서류
2021.0,2차,초행지봉-신사2,은평구,18,대학생,일반,,,전원합격,,서류
2021.0,2차,초행지봉-신사2,은평구,29,청년,우선,1.0,6.0,추첨,,서류
2021.0,2차,초행지봉-신사2,은평구,29,청년,일반,1.0,,추첨,,서류
2021.0,2차,초행지봉-창동,도봉구,20,대학생,우선,2.0,,추첨,,서류
2021.0,2차,초행지봉-창동,도봉구,20,대학생,일반,,,전원합격,,서류
2021.0,2차,DMC 센트럴 아이파크(남가좌1),서대문구,59,신혼부부,우선,1.0,6.0,전입일자,2017.08.28,서류
2021.0,2차,DMC 센트럴 아이파크(남가좌1),서대문구,59,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,e편한세상 염창(염창1),강서구,51,신혼부부,예비자,,,추첨,,서류
2021.0,2차,e편한세상 염창(염창1),강서구,51,고령자,예비자,,,추첨,,서류
2021.0,2차,e편한세상 강동 에코포레(신동아3차),강동구,51,신혼부부,우선,1.0,3.0,전입일자,2021.05.20,서류
2021.0,2차,e편한세상 강동 에코포레(신동아3차),강동구,51,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,e편한세상 보라매2차(대림3),영등포구,59,신혼부부,우선,1.0,6.0,전입일자,1984.02.06,서류
2021.0,2차,e편한세상 보라매2차(대림3),영등포구,59,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,강동 리엔파크 11단지,강동구,29,청년,우선,1.0,6.0,추첨,,서류
2021.0,2차,강동 리엔파크 11단지,강동구,29,청년,일반,1.0,,추첨,,서류
2021.0,2차,강동 리엔파크 14단지,강동구,17,대학생,예비자,,,전원합격,,서류
2021.0,2차,강동 리엔파크 14단지,강동구,29S,고령자,예비자,,,전원합격,,서류
2021.0,2차,개포래미안포레스트(개포4명),강남구,59,신혼부부,우선,1.0,4.0,전입일자,2008.02.19,서류
2021.0,2차,개포래미안포레스트(개포4명),강남구,59,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,거여 리본타운,송파구,36,청년,예비자,1.0,4.0,전입일자,1999.11.01,서류
2021.0,2차,고덕 그라시움(고덕2),강동구,59,신혼부부,우선,1.0,6.0,추첨,,서류
2021.0,2차,고덕 그라시움(고덕2),강동구,59,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,고덕센트럴아이파크(고덕5),강동구,36,청년,우선,1.0,6.0,전입일자,1986.03.23,서류
2021.0,2차,고덕센트럴아이파크(고덕5),강동구,36,청년,일반,1.0,,추첨,,서류
2021.0,2차,고척동 156,구로구,45,신혼부부,예비자,1.0,,추첨,,서류
2021.0,2차,공덕SK리더스뷰(마포로6구역)2단지,마포구,40,신혼부부,우선,1.0,6.0,전입일자,1995.06.29,서류
2021.0,2차,공덕SK리더스뷰(마포로6구역)2단지,마포구,40,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,공덕SK리더스뷰(마포로6구역)2단지,마포구,46,고령자,우선,2.0,7.0,전입일자,1999.01.23,서류
2021.0,2차,공덕SK리더스뷰(마포로6구역)2단지,마포구,46,고령자,일반,,,전원합격,,서류
2021.0,2차,꿈의숲 효성해링턴플레이스(미아9-1),강북구,49,신혼부부,우선,1.0,6.0,전입일자,1994.11.30,서류
2021.0,2차,꿈의숲 효성해링턴플레이스(미아9-1),강북구,49,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,노원센트럴푸르지오(상계4),노원구,50,신혼부부,우선,1.0,6.0,전입일자,1992.05.04,서류
2021.0,2차,노원센트럴푸르지오(상계4),노원구,50,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,당산센트럴아이파크(상아현대),영등포구,46,고령자,우선,1.0,5.0,전입일자,2004.06.04,서류
2021.0,2차,당산센트럴아이파크(상아현대),영등포구,46,고령자,일반,,,추첨,,서류
2021.0,2차,디에이치 아너힐즈(개포주공3),강남구,59,신혼부부,예비자,1.0,,추첨,,서류
2021.0,2차,디에이치 아너힐즈(개포주공3),강남구,49,고령자,예비자,,,전원합격,,서류
2021.0,2차,디에이치자이 개포,강남구,41,신혼부부,우선,2.0,6.0,전입일자,1990.11.24,서류
2021.0,2차,디에이치자이 개포,강남구,41,신혼부부,일반,,,전원합격,,서류
2021.0,2차,디에이치자이 개포,강남구,41,고령자,우선,1.0,5.0,전입일자,2016.01.11,서류
2021.0,2차,디에이치자이 개포,강남구,41,고령자,일반,,,전원합격,,서류
2021.0,2차,래미안 명일역 솔베뉴(삼익그린),강동구,49,신혼부부,예비자,1.0,,추첨,,서류
2021.0,2차,래미안서초에스티지S(서초우성2차),서초구,59,신혼부부,우선,1.0,6.0,전입일자,2011.09.08,서류
2021.0,2차,래미안서초에스티지S(서초우성2차),서초구,59,신혼부부,일반,1.0,,추첨,,서류
2021.0,2차,"래미안 신반포 리오센트(신반포18,24차)",서초구,48,신혼부부,예비자,,,전원합격,,서류
2021.0,2차,"래미안 신반포 리오센트(신반포18,24차)",서초구,49,신혼부부,예비자,,,전원합격,,서류
2021.0,2차,래미안개포루체하임(일원동 현대),강남구,59,신혼부부,우선,,,추첨,,서류
2021.0,2차,래미안개포루체하임(일원동 현대),강남구,59,신혼부부,일반,,,추첨,,서류
2021.0,2차,래미안리더스원(서초우성1),서초구,59,고령자,예비자,,,추첨,,서류
2021.0,2차,롯데캐슬 골든힐스(길음1),성북구,59,신혼부부,예비자,1.0,,추첨,,서류
2021.0,2차,롯데캐슬베네루체(고덕7),강동구,59,신혼부부,우선,1.0,4.0,전입일자,2020.07.27,서류
2021.0,2차,롯데캐슬베네루체(고덕7),강동구,59,신혼부부,일반,1.0,5.0,전입일자,2016.01.25,서류
2021.0,2차,면목라온프라이빗(면목5),중랑구,50,고령자,예비자,,,추첨,,서류
2021.0,2차,미아동 791-1614 행복주택(번동정비),강북구,24,청년,일반,1.0,,추첨,,서류
2021.0,2차,반포래미안아이파크(서초한양),서초구,59,신혼부부,우선,,,전원합격,,서류
2021.0,2차,반포래미안아이파크(서초한양),서초구,59,신혼부부,일반,,,전원합격,,서류
2021.0,2차,반포센트럴푸르지오써밋(삼호가든4차),서초구,49,신혼부부,우선,1.0,6.0,전입일자,2020.11.03,서류
2021.0,2차,반포센트럴푸르지오써밋(삼호가든4차),서초구,49,신혼부부,일반,,,전원합격,,서류
2021.0,2차,반포센트럴푸르지오써밋(삼호가든4차),서초구,59,신혼부부,우선,2.0,6.0,전입일자,1988.04.11,서류
2021.0,2차,반포센트럴푸르지오써밋(삼호가든4차),서초구,59,신혼부부,일반,,,전원합격,,서류
2021.0,2차,사가정센트럴아이파크(면목3),중랑구,59,신혼부부,예비자,1.0,,추첨,,서류
2021.0,2차,사가정센트럴아이파크(면목3),중랑구,59,고령자,예비자,,,추첨,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,29S,고령자,우선,,,전원합격,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,29S,고령자,일반,,,전원합격,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,29S,주거급여수급자,우선,2.0,1.0,전입일자,2010.01.19,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,29S,주거급여수급자,일반,,,전원합격,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,39,청년,일반,1.0,,추첨,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,39S,고령자,우선,1.0,6.0,,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,39S,고령자,일반,,,전원합격,,서류
2021.0,2차,항동 하버라인 지구(행복주택),구로구,39S,주거급여수급자,우선,2.0,4.0,전입일자,1989.11.20,서류
2021.0,2차,휘경 SK VIEW아파트(휘경2구역),동대문구,59,신혼부부,우선,1.0,6.0,전입일자,1994.04.05,서류
2021.0,2차,힐스테이트신촌(북아현1-1촉진구역),서대문구,52,신혼부부,우선,1.0,6.0,전입일자,2021.05.24,서류
2022.0,1차,강남센트럴아이파크,강남구,52,고령자,우선,1.0,7.0,전입일자,1990.12.10,서류
2022.0,1차,강남센트럴아이파크,강남구,52,고령자,일반,,,추첨,,서류
2022.0,1차,강남센트럴아이파크,강남구,59,신혼부부,우선,1.0,6.0,전입일자,2014.06.18,서류
2022.0,1차,강남센트럴아이파크,강남구,59,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,22,대학생,우선,1.0,3.0,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,22,대학생,일반,1.0,,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,22,주거급여수급자,우선,1.0,6.0,전입일자,2010.01.28,서류
2022.0,1차,건대프라하임3차,광진구,22,주거급여수급자,일반,,,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,27,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,27,청년,일반,1.0,,추첨,,서류
2022.0,1차,건대프라하임3차,광진구,38,고령자,우선,1.0,6.0,전입일자,1995.03.01,서류
2022.0,1차,건대프라하임3차,광진구,38,고령자,일반,,,추첨,,서류
2022.0,1차,다원타워,관악구,22,대학생,우선,1.0,3.0,추첨,,서류
2022.0,1차,다원타워,관악구,22,대학생,일반,1.0,,추첨,,서류
2022.0,1차,다원타워,관악구,29,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,다원타워,관악구,29,청년,일반,1.0,,추첨,,서류
2022.0,1차,리오파크,영등포구,21,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,리오파크,영등포구,21,청년,일반,1.0,,추첨,,서류
2022.0,1차,리오파크,영등포구,32,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,리오파크,영등포구,32,청년,일반,1.0,,추첨,,서류
2022.0,1차,마포더클래시,마포구,43,신혼부부,우선,1.0,6.0,전입일자,2021.07.28,서류
2022.0,1차,마포더클래시,마포구,43,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,마포더클래시,마포구,49,고령자,우선,2.0,4.0,전입일자,2005.08.02,서류
2022.0,1차,마포더클래시,마포구,49,고령자,일반,,,추첨,,서류
2022.0,1차,마포더클래시,마포구,49,고령자,우선,1.0,4.0,전입일자,2016.10.04,서류
2022.0,1차,마포더클래시,마포구,54,신혼부부,우선,1.0,6.0,전입일자,2013.10.18,서류
2022.0,1차,마포더클래시,마포구,54,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,상봉태솔,중랑구,59,신혼부부,우선,1.0,6.0,전입일자,1990.01.16,서류
2022.0,1차,상봉태솔,중랑구,59,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,상봉태솔,중랑구,59,고령자,우선,1.0,9.0,,,서류
2022.0,1차,상봉태솔,중랑구,59,고령자,일반,,,추첨,,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,34,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,34,청년,일반,1.0,,추첨,,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,34,주거급여수급자,우선,1.0,5.0,전입일자,2020.02.13,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,34,주거급여수급자,일반,,,추첨,,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,49,신혼부부,우선,1.0,6.0,전입일자,1991.12.03,서류
2022.0,1차,서대문푸르지오센트럴파크,서대문구,49,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,용마산모아엘가파크포레,중랑구,57,신혼부부,우선,1.0,6.0,전입일자,1989.10.15,서류
2022.0,1차,용마산모아엘가파크포레,중랑구,57,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,용마산모아엘가파크포레,중랑구,57,고령자,우선,1.0,7.0,전입일자,2006.03.30,서류
2022.0,1차,용마산모아엘가파크포레,중랑구,57,고령자,일반,,,추첨,,서류
2022.0,1차,송파파크데일3 (마천3),송파구,21,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,송파파크데일3 (마천3),송파구,21,청년,일반,1.0,,추첨,,서류
2022.0,1차,송파파크데일3 (마천3),송파구,21,주거급여수급자,예비자,,,전원합격,,서류
2022.0,1차,송파파크데일3 (마천3),송파구,31,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,송파파크데일3 (마천3),송파구,31,청년,일반,1.0,,추첨,,서류
2022.0,1차,송파헬리오시티 (가락시영),송파구,39,신혼부부,우선,1.0,6.0,전입일자,1992.02.18,서류
2022.0,1차,송파헬리오시티 (가락시영),송파구,39,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,송파헬리오시티 (가락시영),송파구,39,고령자,예비자,,,추첨,,서류
2022.0,1차,수락리버타운 (상계장암5),노원구,21S,고령자,우선,1.0,4.0,전입일자,2019.09.23,서류
2022.0,1차,수락리버타운 (상계장암5),노원구,31,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,수락리버타운 (상계장암5),노원구,31,청년,일반,1.0,,추첨,,서류
2022.0,1차,숲에리움,관악구,16,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,숲에리움,관악구,16,청년,일반,1.0,,추첨,,서류
2022.0,1차,신내3지구 4단지 도시형생활주택,중랑구,21,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,신내3지구 4단지 도시형생활주택,중랑구,21,청년,일반,1.0,,추첨,,서류
2022.0,1차,신내3지구 4단지 도시형생활주택,중랑구,21,주거급여수급자,예비자,,,전원합격,,서류
2022.0,1차,신내3지구 4단지 도시형생활주택,중랑구,21S,고령자,우선,1.0,6.0,전입일자,1968.10.20,서류
2022.0,1차,신내3지구 4단지 도시형생활주택,중랑구,21S,고령자,일반,,,전원합격,,서류
2022.0,1차,신내글로리움,중랑구,44S,고령자,우선,1.0,4.0,전입일자,1988.01.01,서류
2022.0,1차,신정 파크샤인,양천구,26S,고령자,우선,1.0,6.0,,,서류
2022.0,1차,신정 파크샤인,양천구,26S,고령자,일반,,,전원합격,,서류
2022.0,1차,역촌헤르미온,은평구,16,대학생,우선,2.0,,추첨,,서류
2022.0,1차,역촌헤르미온,은평구,19,대학생,우선,1.0,3.0,추첨,,서류
2022.0,1차,역촌헤르미온,은평구,19,대학생,일반,1.0,,추첨,,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,22,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,22,청년,일반,1.0,,추첨,,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,26S,고령자,우선,2.0,2.0,전입일자,1995.12.15,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,26S,고령자,일반,,,전원합격,,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,36,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,정릉 하늘마루 (정신호) - 정릉 공공주택 건설사업,성북구,36,청년,일반,1.0,,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,20,대학생,우선,1.0,3.0,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,20,대학생,일반,1.0,,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,20,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,20,청년,일반,1.0,,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,35,청년,우선,1.0,6.0,추첨,,서류
2022.0,1차,천왕연지마을1 - 천왕2지구 도시형생활주택(1),구로구,35,청년,일반,1.0,,추첨,,서류
2022.0,1차,천왕연지마을2 - 천왕2지구 도시형생활주택(2),구로구,22S,고령자,우선,,,전원합격,,서류
2022.0,1차,천왕연지마을2 - 천왕2지구 도시형생활주택(2),구로구,40,신혼부부,우선,1.0,6.0,전입일자,2011.10.31,서류
2022.0,1차,천왕연지마을2 - 천왕2지구 도시형생활주택(2),구로구,40,신혼부부,일반,1.0,,추첨,,서류
2022.0,1차,천왕연지마을2 - 천왕2지구 도시형생활주택(2),구로구,40,고령자,예비자,,,추첨,,서류
2022.0,1차,천왕연지마을2 - 천왕2지구 도시형생활주택(2),구로구,40,주거급여수급자,예비자,,,추첨,,서류
2022.0,2차,신반포르엘,서초구,49,고령자,우선,,,전원합격,,서류
2022.0,2차,신반포르엘,서초구,49,고령자,일반,,,,,서류
2022.0,2차,신반포르엘,서초구,49,신혼부부,우선,,,전원합격,,서류
2022.0,2차,신반포르엘,서초구,49,신혼부부,일반,,,전원합격,,서류
2022.0,2차,신반포르엘,서초구,59,신혼부부,우선,2.0,6.0,전입일자,2006.03.08,서류
2022.0,2차,신반포르엘,서초구,59,신혼부부,일반,1.0,,추첨,,서류
2022.0,2차,신반포르엘,서초구,59,고령자,우선,1.0,8.0,,,서류
2022.0,2차,신반포르엘,서초구,59,고령자,일반,,,추첨,,서류
2022.0,2차,월디움상봉,중랑구,28,대학생,우선,1.0,,추첨,,서류
